app_id,frequency
46d740d4,142
46e4df9a,1
47b0fb8d,1
47f20336,330
48cd6b3e,2672
48f4bdf9,8419
48f56a50,18
490850df,175
4a79ceff,123
4b1df6e2,2
4be9b162,2452
4c397b9d,11
4c8cf668,621
4d017d1b,1
4d2a8802,26
4d6de2a2,19
4d7d3e36,3
4d83c8d0,1
4de5f462,1495
4e4f0210,11
4eb48196,31
4f2ff05d,603
4fc899f5,97
500d2454,60
5108a670,38
5141bcd9,4
516e2642,1
51dbb688,1
52619a03,358
52b43cb4,9
52c35bbb,1
52d2c401,2
52e5af31,3
533e0c75,1
53aa7f4b,2076
53d3a295,3
54103c4e,108
5478d6fa,3
55138db3,3
555d4606,95
55e0a1dd,5
564664d6,1
56f2f777,1
5717fe5d,108
5719d42b,199
57732071,1525
587fec64,1
591ae30a,9
592b7bb2,43
5a681257,1
5aa5d8d6,1004
5b19a936,3
5b2fc413,8
5b4b03fe,11
5bea6a27,2230
5bfa09b2,6
5c2cd053,1
5c798ecf,425
5cb4e000,1
5cec5f8c,115
5d179279,6
5d1ec25a,14
5e1719a0,29
5e9ef6fe,32
5edf0541,1
5f5ec5af,118
5fde3dd9,3916
6065f98d,6
61174ba6,1
611a4fee,1
649a0e88,1
64a3fced,2
64b9913f,6
657bd1d4,1
65d85fe1,1
665851e6,1
66f5e02e,226077
67a66238,39
67b30563,25
67f4ac1e,1
68b3e8e6,43
693ad3f5,7
6943884c,9
69ade5d8,36
6a4e7cc1,1
6a610ec4,6
6aa9d616,6
6b7b9a3c,1
6c43c433,2
6c7e022a,113
6c814d6e,24
6c9b6f24,1
6d068758,18
6df3b5d4,2
6e78e0b9,97
6f113d89,67
6f929ce1,1
6fdbe69e,1
70302f71,1
70fad8af,2
70fb9dcb,56
7179d763,13
71e3ed6f,2234
71fcf0d9,3
7241573d,7
72b10e07,2
733898dc,46
7359f131,172
73a00de3,3
73ab52f2,14
743b9aa9,9
7440e54c,238
7448ece7,1
748976a2,9
74a3bab0,15
74c76ad2,1
7571d3c7,2
75ae11c1,886
770d18fe,7
7785a994,3
77fe1b14,14
786d9f86,2
79227140,2131
7971d53f,6
7980e74a,41
7a19d96d,38
7b7aad37,3
7bbd6c51,1
7c883995,8
7d1ae352,1
7df1a9ff,1
7e6d593c,7
7ec14510,3
7eca0ef1,80
7ecb7574,1
7f4e4ce0,262
7fb7b86c,11
7fe52ccc,360
803587b7,7
820c9aeb,8
83330330,225
8432c57e,1
85234e31,27
85b3e25a,3
867cfec8,1
869172bc,60
86ece25c,91
87397e22,1
887ff9ff,187
88c81614,31
8948bc8a,3
897bb5e0,4
89d41b9a,100
89eaf8d1,5
89f134d8,1
8a7ec4f2,5
8a8c51ab,1
8ad28f12,5
8ae4529d,1
8b22a512,16
8b68f673,51
8bb808fa,21
8c332392,42
8c3b5177,4
8c6274b9,1
8d44568e,3
8d7879da,53
8dfc8740,6
8e291c4d,3
8e51f72a,17
8eb9ca55,86
8ed960d9,2
8feb10d4,3702
90235826,4
906f3258,2
909e332a,1
91a14c59,1
92608a4f,6
9318fc6c,12
931c104e,57
940023ba,1601
95190761,5714
9531659a,1
9572f81e,20
957df072,6
96bcf8cd,9
971390fd,11
976f45cb,119
977b3188,116
98c931ad,1
99424343,10
994365e5,675
99a1c348,1
99c720b6,2782
9b016ac2,183
9bd53ecd,4
9c0a0263,524
9c93c960,693
9c959b8d,24
9cd049f8,2
9d1636a2,186
9d1bad7b,844
9d518fc7,1
9d7f84dc,65
9d8b6b3c,10
9db7e3c6,31
9e4fc736,9
9e7fb6a2,6
9ead35b1,50
9ecd16e5,4
9fdd7b8c,3
9ffd53e9,5
a061e041,1
a065fb4f,458
a0abdf64,1
a1710ea5,13
a23d6ef9,2
a40fbb61,108
a4654902,4
a5b6896d,143
a69a4990,6
a6ddb604,16
a6ed306e,87
a7388f09,37
a79503ea,246
a7bf3a61,8
a81a6a9d,600
a8259bf6,157
a8648079,192
a87507a7,2
a8ccc1b6,1
a8e32eea,1
a9838147,17
a98f559c,28
a9c824b6,1
a9ce9392,5
aa03e978,1
aa4e9bd1,3
aa972301,3
ac7b9edf,2
acf98fca,36
ad015a68,9
ad47cba4,4
ad4f9e97,4
ad7e3578,811
addcd577,19
adf953f7,5
aeb0238e,1
aeeaf63e,1
aef86cef,70
af305b7a,8
b0d7c313,26
b0e9e3b9,119
b310a282,3
b3300214,8
b343f71d,5
b38e5f43,4
b41376d0,2
b417ad0c,1
b467c6dc,6
b4924f7c,20
b49df486,4
b4e3833a,4
b6cdade8,76
b6f98693,1
b8988430,6
b8e1b43a,4
b9663f57,143
b9efd845,38
ba29ca54,1
baabf9fe,21
babda6cc,11
bb5dfabc,1
bc37009b,13
bc60e3bb,16
bd53ead4,69
bdf46af7,21579
be641d2f,19
be7bbf93,12582
be8e6312,13
bea19223,97
bf9d4017,111
c06b8b05,523
c0b4daa3,1
c0bb11d4,499
c0fc32e5,1
c1d4e964,104
c216e203,13
c2173bc3,23
c2b82947,9
c2baee7e,37
c303fb1f,2
c32c16dd,31
c34a2c59,3
c38d7ddd,11
c4efd35f,6
c6a1d73a,50
c745a5e5,78
c7f118f6,1
c8c1af1a,4
c8e0ba97,1659
c96e56e5,8
ccf7ce7e,4562
cdfdfa78,105
ce716f34,6
ced8357a,5
cf261d5f,2430
cf910039,10
cfa48de9,31
d0346489,11
d07adc91,25
d1ebf6be,369
d1f4d489,7
d226ad3e,15
d312424d,19
d32c2a79,133
d3cff2f9,1
d3e82888,20
d43aba38,1
d4aa3b56,269
d4e696e2,494
d645b31b,1
d6b2932c,6
d6ec8bf7,3
d71786d8,19
d741c38c,2
d831837c,2
d8c555af,77
d9566de4,97
db239f0f,2
dc1c63f0,267
dccc24cc,9
dd800cb3,3
dda9631f,1
ddeae3a8,3
ddf19afd,1
de3e10ea,54
de97da65,80053
df29f48e,13
df615936,4
dfd777fc,33
e033ce2c,1
e0736a58,45
e0b6b7e0,43
e0f64862,202
e10c4bab,315
e129d557,4
e14b0f87,1
e1dfc419,4
e3015e13,7
e35082ee,2
e35771cd,18
e39d0e6f,460
e3bbbfca,4
e44d0274,19
e4e2ee37,1
e5699c5f,4
e5838817,1
e5fe1d8b,5
e6719ead,396
e680e7a6,67
e6bf33a0,222
e6cec618,5
e7119c45,1
e71aba61,11473
e7586f1b,657
e7a3776e,21
e8600768,154
e869a42f,2
e8949ef7,25
e8e04d11,2
e959e97f,2
e97bddf4,7
e9a1a519,5
eac20e9f,695
ebbe321c,3
ebe62a00,5
ec20a7cd,1
ec3194de,56
eca1c50f,2
ed095814,94
ed4eb09e,59
eda19eb3,2
ee25f1ed,623
ee4e975d,6
eee233da,5
eefcada1,10
efa48c66,11
f00f2a81,16
f038ff9f,5
f0640131,359
f0d10b0b,1
f0d41ff1,294244
f101cfb1,3
f1bdefae,2
f1f93810,1464
f2ec65ae,1219
f32a71e3,22
f32debe2,228
f35641ed,61
f3aed365,52
f4392740,9
f44e0430,1
f4510c5e,4691
f487170a,168
f4f7a0e8,1
f64adc59,295
f689da53,2
f697e9a2,2
f6db8d62,2
f7a0589d,3
f850bc2b,1
f8886d54,42
f8c7cb64,2
f90d0605,3
fa17c1ef,2
fa9b4798,17
faadbc8d,33
fabb20c3,3
faeea4b0,40
fb14abed,13
fc084de6,2
fda184de,1
fdf35c4d,1
fdf8c1a3,1
fe07188b,1
fe83ba4b,45
febd1138,759098
ff2c2922,13
ff57e892,8
ff98b504,56
ffb7b699,3
fff00b38,1
000f21f1,2
00206799,278
003def94,309
0091c84c,6
0139eccf,1
0191c0ac,3
019f1849,4546
019f3f01,1
01e36fc6,52
0291f04c,1
02bc81cd,7
039a6778,2
0455a7c6,81
04d13a4e,141
04dfcf70,80
05191da4,7
05444551,4
05671849,877
05ae2454,115
0603f796,1
06461998,2
06f8745c,3321
08a40379,86
08a9bc9c,1
091b6001,3
094c39ff,163
0a63a1f9,27
0abc3cdb,26
0b691caa,1
0bbdc3be,2
0bc88d46,8
0c07e61f,351
0c0bcfb3,60
0d051e92,213
0dfda0e4,203
0e2e1677,4
0e3a905b,39
0e9c9620,2
0eac9f9e,4
0ebec02b,1
0f517583,536
1017e2d5,42
107ae72d,2
10b22642,1729
11560cc9,2
118ad733,15
11f6fb0b,10
1211251c,2
12c59a17,6
1374ebce,208
141441b8,19
143bff8a,75
1490c841,1
14c2ccd2,3
156c0ed7,6
15d93966,7
160901ba,148
1667ea11,5
16d19f7a,300
16f00f14,124
16fdba6d,18
1779deee,47983
1807bb07,4
18da637f,1
18db4834,50
1994bc71,128
19ac98fc,1
19ec10de,148
1a1dd521,431
1a7d78d3,2269
1a8ff803,1
1ab01193,1
1b12a2ba,2
1c8e8f59,5
1cab4fa2,15
1cc2a934,1
1ce91662,98
1d5f4e52,3
1eeb49f1,2
1f13a1da,4
1f1637cb,1429
1f1830e2,2
1f742e29,7
1fa08f1f,4
1fafd9d7,33
1fb6aa27,986
20c50d7a,11
20ed6dc5,7
211fb87c,101
218e9784,5
219b2cda,1
21abb96c,7333
22018773,305
220e7913,1
220e8d02,1386
22773ed7,218
23b04b90,2
23cb10e4,135
2408d903,13
24346366,20
24aac6e0,34
25046665,1
25d0b53f,1
271d4063,2
2769efbe,63
279e0215,3
2815f500,16032
28457d52,3
28884ef0,42
28b6b309,9
28bc0fa4,12
28bf9ec2,622
28dd71a8,960
2907b16f,25
29b3b396,2
2a17eb32,5
2a73b6d8,15
2af9fb77,1
2b6cac87,12
2bcc3efc,9
2be4251b,9
2beb38e0,1
2c397899,97
2c8f6136,585
2cb4ded5,578
2d3d9612,2
2dc99de4,20
2eadfcc0,2
2f80f5a3,3
2fc4a493,9
305eaf1d,389
307ff811,9
313cceff,1
31418773,578
317cd7a5,18
31bd2230,2
325d98f7,1
3280f4fa,331
32d0bf17,3
3322a611,7
33a87ea6,30
33b013b0,3
3443dd65,3
344afa0f,2
356556d2,88
372c8144,10
3758c65b,1
389dc99c,6
38cb971d,2
3923e9c3,2
39449abd,3910
3a3b4bbb,1
3a9ed7e6,5
3aa9fc51,4
3af7af1b,19
3c803b92,418
3caa2ab3,49
3ccef0de,9
3d5557f4,3
3dcb779f,145
3e584162,5
3e94f372,1
3eaa9f8e,2
3eafabc8,1
3f2a6cbb,83356
3f35332b,250
3fd3187a,4101
40248b6e,8
40eb5ce1,5
414c50f3,2
4201f5fd,48
42360b11,3
42df650b,1
42e2ebbb,2
44684037,10
44d784b5,3
45f30a63,588
4646f95b,3
47104868,3
47627964,1
4790f886,424
47d43909,235
480ea897,11
490ab6fa,7
492f0397,5
495d447f,25193
49b9d511,4
4a0a2ac1,13
4a8e0fd8,5
4b2de55b,55
4c3e830e,2
4d15bfba,24
4d56eb94,113
4d832a80,45
4de0ec3f,4
4e71b49d,4
4f4c9e72,28
5028b365,29
50d939e1,1
5104d486,1
517d788b,61
5184a7c4,1
51afb05f,1
5234c72b,1
52bc1469,3
52f981b5,23
53062013,50
5320f4ad,24
5363ba83,3
536b9af5,1
53d8908e,10
53fde706,14
5416693e,1
54462f27,1
548f949f,1
549dfb96,1
55113c12,11
55828148,25
56473578,1
564c6d52,21
574072c1,1
57fa79a5,2
5863f979,5
58a00fc4,10
593e07d2,4
5a4e3b66,15
5a8ca1ae,36
5ada6248,6
5b3b4697,24
5b4520ab,2
5b4c6195,59
5b99fec8,122
5be4a346,2
5c960463,264
5d13bb32,2
5d308ab1,2
5dc1d4de,448
5dcbec13,4
5ed9a455,14
5f5cef6d,253
5f6c4bfd,3
5f911011,1
5f9e1aa6,6
5fbf090a,3
601d7a34,45
60306baa,2
60897360,1
60e77b1f,33
60e78374,10
60eb5253,2
611c4cae,7
615ee83a,2871
6199c892,4
6202acff,86
62115f0c,93
6223b75b,58
625055d8,265
6305c55c,6
632d74de,5
633fb1ac,1
636849fb,5
6415a993,4034
64364ece,20
65862c0a,26
659affa3,240
65cef028,20
65d8f966,2
66b09fbc,5
66b695c7,2
673969d7,1
6746fb41,1
676dcdc9,47
67b16c5f,1
67d4c7d9,1
67e1b361,14
681c8e9e,1
6824e0cb,22
685a3035,4
68660199,3
68a9a7e0,15
68ce80c3,81
6921aa4d,9
6963be75,11
699228cb,4
69e572ef,5
6a1367ba,65
6a84d02e,24
6a9912bf,2
6be0dcad,161
6c3ef9e3,594
6c5ae6e4,14
6c68ff55,4
6c6b895f,1
6c7d67bf,3
6d0e256e,103
6ed54518,1
6f36bb1f,1
6fd129b4,4
6fdb821a,5
70284ae7,14
703a8629,1
7057c27c,11
708d2c6f,2
70cff3a5,94
712b39b4,104
7176cecb,1
73c5810f,8054
73f62177,163
74cde740,388
75b9657a,2
75bd8948,1
75de0055,1
75e24893,1
766ec337,31
76df6ca6,1
779f02d1,13
77e098fc,1
780da115,2
787b25c9,4
793e01a6,2634
795a164e,1941
7a041555,11
7b562ef1,23
7c37870f,2
7c7ef8e9,2
7c811b98,6293
7cf1d58b,3
7d1ea6a6,1
7e0b0e58,545
7e7baafa,45780
7fac4e08,1
803f10d3,46
805698ca,24
80c127e2,1
80d3d55b,4
80f7b4f9,3
81672265,1
829fede8,1
8304a822,9
83060787,3
83af0510,3
83d04170,2
841c1ee4,5
85580f2e,20
856a30a2,3
85865d57,5
86098ffa,1
862f30ba,19
8655ca19,3
86c2e6e8,2
8706308f,89
87b95199,48
87cc6ebf,1
882c1434,61
886a12de,1
8a6e00a0,1
8a890037,12
8d6241a7,5
8da82105,2
8dcf85c1,7
8de85dbb,3
8e9b4af8,1
8ea2bf3a,15
8f58a588,3
8fd1e15b,1
91c7068c,7
921626da,1735
924db1b0,591
925db399,1248
925e99a2,1
92c8e414,2
940dab28,414
941612c6,36
95620e5a,3
965a0ca0,1
96a3e8ab,9
970721b3,20
976089c3,3
976b3824,3
97769eb9,15
97a11fe3,4
9856b138,9
98a19d06,5
98d88342,36
990eccec,2
991cecb6,1
9abab236,1
9b9fa7e8,6
9bdc3f8f,62
9bfe27e9,14
9c9896bc,2
9caa6294,13
9d25dd61,3
9dd4a8f2,3
9dfe4414,1
9e1d402b,25
9e1f9b48,4
9e3f5871,1
9e47ff2f,4
9eddd2a1,245
9ef2cd60,23
9f06e9a1,11477
9fde3a50,19
a148e876,1
a1809c3e,20
a195ba35,3
a2a25b5a,6773
a2c946ea,23
a2fb18ff,1
a302468a,4
a30c0c88,37
a31c217d,6
a34686f5,117
a39d64cf,34
a3aba3c3,23
a3d1fbb2,1
a44f8767,1
a4e8d9a8,3448
a556bb24,12
a5806453,1
a596f9d7,1
a6021fd8,66
a647dc03,60
a6d38050,1
a6d3f4ee,38
a6fe1adb,745
a71e57dd,6
a7c45f62,10
a84a345a,1
a9c3b07d,10
aa1711b2,4
aa7ed57e,3
aac5e61b,3059
aac7dcba,48
aade46ef,67
ab77fc88,4
aba4cedf,137
abdf82a7,1
ac35dd48,4
ac80612c,1
add29223,1
aeabde6a,5
aebe1ba0,384
af1cd55a,14
af38f188,3
af7353cd,1
b05649a6,18
b14f9d98,6
b154c983,68
b1589cc5,1
b1a8d5a9,2
b214832a,1
b2227a70,39
b24a110e,20
b2538b68,6
b395978a,6
b3998e00,1
b3a68a46,42
b4c05597,1
b4d2cfa1,25
b4da2b1e,10
b5179099,2
b530a55f,23
b5a3b9f2,4
b5ec02a5,5
b6616362,2
b6864dcc,4
b6c24d6b,4
b6db1aa8,700
b7022f30,53
b72f81fe,1
b75e1967,1
b8b43574,4
b8c2a6df,5
b991357b,8
b9b0ef72,9
b9f3bd06,4
bae29ea9,9
bb458d98,5
bb696226,23
bc5bb4cc,58
bc630c68,1
bd709d95,21
bd7b95d2,23
be252412,32
be5312ef,5
be6a4473,23
be8f33ea,540
bee18aa2,5
c21fc7e5,3
c3a25a42,6
c4698c7e,4
c4802836,1
c4bb853d,6
c5546a9c,1
c566067f,6547
c588aa17,46
c5937e32,1
c6065e38,10
c6637de3,3
c6aebb67,24
c6eb993a,4010
c73097a0,5
c73c9602,2
c776ba2a,23617
c7a443c6,1
c7f29df3,18849
c81b4ec9,13
c81c5210,3
c8e3e3c1,48199
c98d88f6,487
c9ab913e,3
c9ed63ea,2
c9f6adbf,18
ca026c96,44
ca07c38e,1
ca7bb397,2
cad3f1d9,9
cb25715d,22
cbb1281f,13
cbeea779,12
cc03290f,554
cc1a14d9,1
cc271bb6,20
cc74267f,1
cc9ce376,134
ccf0066f,237
cd06c6c3,202
cd7c21ce,1
cd7f51f2,2
cdfb6c82,1373
ce5ca6e5,3
ce6b8c2d,7
cf381c32,94
d03cc6b3,92
d052b115,7
d1428629,1
d1879840,2
d18b98a6,4147
d2509eca,1
d2560bab,5
d270b48a,3
d282ac38,1387
d286573f,1
d2b5b770,20
d52360ab,1
d52aa618,302
d560fb3a,2725
d59a066f,2
d5c92279,106
d7346abc,892
d778529a,1
d81e6c26,3
d83c552c,12
d8b196db,52
d9ade6a3,13
d9df5005,1
da1b0963,27
da4f29fc,3
da93060e,1
daf81b6e,1
dafc2375,3
db0ec49d,59
db4396ca,342
db54ac72,1
dbb91b25,1
dc9da392,12
dcd28c11,22
dda71c87,23
ddd47e9e,19
dddf315d,1
ddef703d,1
de3e2472,5
de77f79f,4597
de877ce0,54
df0bfea1,4
e04aed6f,641
e0df0cbe,2
e0efea12,1
e161700d,2
e180ef42,2
e1f3aae7,3
e203007d,4
e23071ea,3
e2394871,2
e39f5034,4
e460c6ea,82
e469955c,234
e48ec369,476
e4f67c6f,1
e5bb217d,85
e5f5cfb5,42
e68db21e,2
e6d3ca4f,105
e7056971,2
e87cd791,279
e889be0a,4
e96166c7,12970
e9c26767,1
e9f749b7,1
ea675d51,1
ea68fb83,4
eac6acc1,688
ebf7b3e9,1
ec9c5a9a,18
ed15164c,27
ee8335eb,28
eea46513,13
eecea6ba,29
ef2d22fe,4
ef60def4,5
efb67587,5196
efbb443c,2
f02cb7ab,2039
f038ef61,784
f0bca439,7
f107047b,4
f16534fd,380
f2124134,1
f21e425b,3
f248e962,1
f2c32102,311
f2fd274a,3
f37bf162,34
f3bd5cad,2
f477c674,214
f480b00b,7
f49eb13e,4
f533bfcc,2
f5929c05,1903
f5a774dc,14
f5c0f692,2
f5c32bb0,4
f61dad77,879
f655f82f,10
f6eb87a5,65
f6ebd25e,88
f7a21d4c,7
f7a626ba,1
f7d3bbe3,3
f7dc58b6,31
f7fb0188,6
f80833d8,1
f850d90f,19
f9e3d7ec,991
fa34c3e1,3
fa3a6cb1,18
fa43834e,6
fa4481a6,7
fb1b222a,2
fb455de4,28
fb78dec0,15
fb7f4df4,3
fb985dce,22
fbbccc58,5522
fc7e50f4,1
fc82e3df,2
fc946ec0,1
fcf7d3dc,1
fd2c23d8,52
fe716dee,12
fea6befd,4
ff54c6ec,47
ff665dfa,664
ff697c37,1
ff7209f2,3
ffcf014f,23
013fcca9,34
0226d773,33
02e6c276,146
032af526,313
032c82d4,17
0343b228,3
0375783e,17
03bac081,2
053ec5ee,7
05473058,3
054b4e0b,21
056df985,2
06ce0bd3,13
06fbd680,50
07cd0c84,7
07d89726,3
07fe4c1f,1
07fe9e9f,2
08a2b59c,1057
08c2c211,3
092f1d6c,2
09c70ca0,50
09fcd61b,1
0a1adda9,50
0b8389d6,1
0d5f0634,19
0dbb84c0,2
0dbc10bc,9
0ddb8ceb,1
0e166611,8
0f7edea6,4
103f913a,1
108d5bf8,27
10bf9f3b,322
10efe497,10
11452116,1
1146efb1,1
11fdea77,5
127c7f81,18
1344873e,32
13448e1d,3
1361285b,5
13780340,70
14115821,1
146b5ef8,2
149c3c42,24
14d0305b,12
1533e06e,2
1568c1f2,5
156a9cfd,12
15703fca,6
16210ba3,7
16320fc8,50
172a3b8e,231
174ebfce,71
178fedb1,2
18b71e9e,1
18db2956,50
18dbdd9b,15
190b7536,756
193e80fc,129
1980898c,6111
19bd37e8,3
19dfb04d,1
19e75f33,1
1a43982e,17
1a75ffb8,6
1a8bb7b7,6
1ac0fc5c,773
1b4c56c5,13
1bb32637,3
1c1b3262,32
1cc958a2,3907
1dfdefb7,2
1e8b1205,5
1ebc9c2b,19
1ec61f38,6
1f5541ac,2
1fc89764,1
20350c84,34
21d5ad38,1245
223a3f79,2
230e27b9,9
2312cc3f,11
23ae118c,4
23ff46c1,3
242b2079,100
246301cf,29
256710e4,15
25a975d3,1
26e3c4d6,160
2747d396,2
27612ba5,7
278c9e8d,105
27a01d11,307
282a4533,1
28d8de9a,20
28fbacbf,2
294c034a,52
2a335e28,1
2a5a7c9d,3061
2b502df2,1
2c1fa267,404
2c4d59bd,61
2c870570,1578
2ce63686,75
2d4c21e9,1
2e0bbb75,11
2ed1db1a,1
2f6efcf2,15606
2fc0eb0c,230
30510b29,5
3061a03e,3
30c7d4c3,1
30d3f1f5,27
31885ff2,36
318c595a,4
31a6345f,10
331fe23a,3
339520a2,14
33f2c4b8,2
341a0744,1
345c11b9,145
34620623,12
34bd5e33,79
34d98ec7,28
34e11979,4
34f56dc7,2
35161eaa,3
3692fd30,31065
369981f8,4
374563bd,399
3829a1de,15
387a74af,3
387bdb33,5613
388322e3,476
38ae1527,2
38dacbdc,3
3902aedd,2
3a0ae3f6,16
3a863ce8,3
3abd2b93,26
3af79a79,4
3ba6a101,1
3cf82369,90
3d3198ca,3188
3d4d04e8,3
3d557ef4,10
3e465a99,21
3e4c4a5c,21
3f187b00,7
3fbcdcfd,542
3fd38ad0,6
40b06ed5,123
40d9514c,1
40ee3aae,24
415e1fc3,15
416f03fc,7
418c24bc,1
41df7144,5
422da614,3594
42360604,12
42db37f1,4
43458c19,8
44374950,3
4441d6fb,1
44647645,2
44b4e561,1
44ee0091,1067
45fb550a,2
4608eb0f,77
473d702c,7
473e3cdf,5
4804d832,1212
4813d1a2,14
493b28be,14
49681a64,10
49871303,1
49ce75e6,65
49de7a53,2
49fbdd9b,22
4aa2d5af,16
4b0781eb,1
4b0972d3,9
4b24c6ab,1322
4b94f1c1,1516
4ba3cfc9,1
4c766eee,2
4cd44cd0,2
4ce47b92,4
4de9cfc9,6
4e5ba77e,8
4fb27ab9,13
4fc288d6,428
4fdce2ca,76
4ff5242e,8
4ffabf3a,13
509dbcda,18
520c08b2,2785
52d9d1aa,8
5360efb6,1
536ffc93,3
54032b7a,10
54139824,983
54a29e83,1
5507e79b,1
553249c8,21
554cfa5b,6
55b5aaa9,1698
55c29d12,13
55e828e6,1
56984db5,38
56c0c2f8,1
570f145e,24
58397e51,7
59612af0,25
59a2adb7,2
59ff6b0c,8
5a5b71a2,45
5ad4e584,2
5b80c784,1
5ce132d8,29
5cebd5ef,38
5de4b638,221
5e27bd0e,9
5e4554cf,1
5e677b98,18
5e6b2eef,891
5ea0e4e6,1
5f0a4046,3
5ff04329,9
600a800a,358
60921e71,1
6202c1d5,1
6292f70e,57
62976838,39
62e084c5,3058
62f2ad92,27
63715486,7
63a6ed5f,71
6468ff99,14
64fb3325,4395
65234fba,3
661aa3aa,2047
66a5f0f3,804
66b36bdc,1
66bad023,13
66cd7aaf,5
67428a0e,2
6742ef11,4
67c305f2,20
67d019eb,27
68ccfbcf,2
695afde2,4
69b920ec,41
69e9d1fd,2
6a03bb5f,3
6a9e80aa,6
6b0b71ec,27
6b14fff3,8
6b18f740,32
6c82e6d9,104
6e13b047,2
6e3bdc40,6
6ec2e8e6,17
6f1cef18,134
6f5ac5c3,8
702eb7dc,4
7052ff23,4
7074e94e,39
7082997d,106
70e49d13,39
71116e47,205
7190ac8c,28
71cd443f,10
71d9174a,146
71e6bc8e,1
7233e861,5
72c12169,3
736b7ffa,2
73e13acb,1
743cd2fc,1029
74cf7651,3
75868546,2
7592f264,107
75c730a8,1
75dd8335,53
7624e4a9,11
76cf89ba,2
76d4a96d,5
77215036,2
779e207c,1
77b740c6,1
77b9197e,4
78486a81,16
787331ea,1098
7a31940a,12
7acaaef6,1
7af54349,9
7b17ee8e,14
7bb2e0cd,1
7bbfc068,2
7c632655,1
7ccbc07c,1
7d1fbb4c,1
7d65db25,2
7e6c499a,45
7f1ae7ee,3
7f706298,22
8099248e,1
8099683b,8
813eeaf8,63
8167a421,210
81e93809,1
821529a5,1
8277da6c,13
83748e56,1
838a29ac,1
83b4f7f8,1
840b4f1d,1
8492e36e,4560
84ef528b,237
854adb67,1
855db4ee,3
859be4b7,4
85e225ac,1
865db8c1,3
86eefbcf,9
87abe89f,2
89757816,1
89ae46b8,311
89c27667,12
8a3d5dab,550
8a50f0df,6
8a8efbc7,4
8aab68c7,1
8b3d0a69,11
8b436026,1
8b57524f,1
8c0b5ace,2
8c329214,2287
8d0c96d4,164
8d74500a,1464
8db0db7e,361
8e048227,6
8e87573f,3
8eb7942e,2
8fc1170d,2
8fd08713,19
8ff48a39,1
9008afea,5
902bfe37,1
9035b644,5
90d7ba56,1148
922a640c,8
9271eb9f,12
92925607,4
92b82f08,55
93aa4666,148
93c73b6d,2
93d3994e,15
94058e10,17
940a5cd0,42
9440eab0,12
94822014,5
95a581b5,1
95a83cd2,26
95dd5d05,21
96503ce0,21
965b8076,2511
96eb9ae0,219
972bb43d,18
973c8271,1
97499a1e,1
987330f2,54
99709a59,270
9a00f097,132
9a03c384,17
9a3e48e0,5
9a5663b7,32
9a74f683,1
9b0cc8b5,2
9b7b901d,5
9bf3e931,2
9bff3b58,5
9cf9aeb8,11
9d0a3106,104
9d69f5dd,36
9e1296f2,1
9f0f6f9a,33
9f65b10a,2
9f8e2f69,1
9fbc4fa7,2
a0d5b2c3,430
a15f1978,5
a17982c7,1
a185052e,31
a1fe004a,2
a23dd4b2,24
a2b190d4,23864
a2be9978,14
a2e58b11,2
a3181bfd,258
a32a4b18,9
a3f358d9,1
a449a102,7
a45f45b7,21
a484a454,4
a4ef9e93,8946
a5384adc,14
a55497ee,2
a62e773d,32
a6311f66,1
a6c449c6,93
a77fb04f,3
a7af23bb,136
a8f10893,30
a9b28a5f,6
a9b9d46f,1
a9c7b1d2,5
a9eef2fa,13
aa526863,3
aaa66050,42
ab1be368,30
ab2e77a0,1
ab78ecd5,143
abff3952,304
ac81f7eb,25
acade9d6,71
ad400c8e,1
add7d09f,53
aecad40c,794
aecfd81b,4425
af57b35b,29
af5bc179,597
afe80577,1
b032684b,1
b0852d3a,826
b125b909,1
b148f9bf,1
b16e27c2,12
b17bcbf6,64
b1efa804,16
b2334ed1,8
b24c9aae,7199
b2755ec2,2
b37dd60b,54
b3a4546c,1
b42eb080,1
b499c1a9,20
b53fe47f,8
b67862eb,2
b6972057,109
b6e23938,259
b70a0bb8,3
b76979b2,22
b781ab51,8
b85b159b,9
b88555e4,229
b8f4affe,3
b92dd870,84
b936b348,1
b9a513bf,2897
b9b2211a,12
bb43da14,737
bbbfbadb,1
bbcfa7a2,2198
bd09dd24,85
bd3d7cc9,1
bdb2dee0,2
bdd957a7,2
be28d20e,42
be2c7626,30
be39d5ac,1
befba431,3
bf478c6c,22
bf4d28ff,480
bff8b662,2
c11dc2f7,6
c12ca031,2
c155f2e1,4
c1f6c3b5,1
c2063a2f,1
c2e90b01,32
c33dcdac,2
c33edab7,34
c356fc19,1
c37e9c44,30
c39d6be7,121
c3d0098b,69
c4184c4e,159
c42a073f,10038
c48031e1,76
c56b293e,1
c5801e1d,604
c5d8e496,2
c6051a55,21
c62e7b6b,423
c64e6599,3
c6f98ed1,8
c73fb408,13011
c7410341,27
c77fb766,1
c7d40361,1
c7d4396d,2
c7d8abea,19
c8ad1017,5710
ca244efa,11
ca24cd82,1
ca3f5532,1
ca52030d,656
ca71e3ed,58
cae708de,54
cae8ba33,1
cb7426e9,17
cbaa19eb,291
cbc6b7d8,3
cbe3ea4f,1
cc03c7df,342
cc6b0c04,187
ccaa6045,2
ccb53b7d,3
cd7e0e17,1
cd9f6584,1
cdba51bb,1
cea442b9,1
cef3e7ab,6
cf1f4e6d,137
cf544404,471
